lat	lon	ele
45.562706	6.675265	818
45.562624	6.675068	816.8
45.562541	6.674871	815.8
45.562415	6.674581	814.8
45.562288	6.674292	813.6
45.562207	6.674097	812.6
45.562126	6.673902	812.6
45.562009	6.673611	810.8
45.561891	6.673321	810.8
45.561808	6.673133	809
45.561727	6.672949	809
45.561606	6.672696	807.4
45.561484	6.672444	807.4
45.561411	6.672278	806.2
45.561343	6.672105	806.2
45.561259	6.671823	805
45.561174	6.671541	805
45.561135	6.671344	803.8
45.561098	6.671146	803.8
45.561042	6.670852	802.6
45.560985	6.670558	802.6
45.560935	6.670355	801.2
45.560878	6.670165	801.2
45.560765	6.669875	799.8
45.560651	6.669586	799.8
45.560567	6.669374	798
45.560499	6.669169	797
45.560411	6.668841	796
45.560323	6.668513	794.8
45.560251	6.668296	793.6
45.56018	6.668077	792.4
45.560082	6.667754	791.4
45.559983	6.667431	790.2
45.559925	6.66721	788.8
45.559856	6.666993	787.6
45.55974	6.666671	786.4
45.559623	6.666349	785.2
45.559551	6.666138	784.2
45.559479	6.665927	783.2
45.559368	6.665613	783.2
45.559256	6.665299	781.2
45.559167	6.665099	781.2
45.55907	6.664907	779.2
45.558909	6.664637	778.2
45.558747	6.664367	777.2
45.558634	6.664204	776.2
45.55852	6.664038	776.2
45.558351	6.663795	774.2
45.558182	6.663552	774.2
45.558077	6.663384	772.4
45.557981	6.663211	772.4
45.557844	6.662949	771
45.557707	6.662687	771
45.557613	6.662522	769.6
45.557521	6.662354	769.6
45.55739	6.662095	768.2
45.557259	6.661837	768.2
45.55718	6.66167	766.8
45.557114	6.661502	766.8
45.557032	6.66122	765.8
45.55695	6.660939	765.8
45.556908	6.660742	765.8
45.556881	6.660562	764.4
45.556855	6.66028	764.4
45.556828	6.659999	764.4
45.556821	6.659806	763.4
45.556817	6.659614	763.4
45.556817	6.659326	763.4
45.556816	6.659039	763.4
45.556819	6.658851	763.4
45.556822	6.658668	762.2
45.556834	6.658398	762.2
45.556845	6.658128	762.2
45.556856	6.657946	762.2
45.55688	6.657778	762.2
45.556922	6.657531	762.2
45.556963	6.657284	762.2
45.557	6.657124	762.2
45.557019	6.656923	762.2
45.557102	6.656597	762.2
45.557151	6.656441	762.2
45.557196	6.656278	762.2
45.557243	6.656122	762.2
45.557302	6.655886	762.2
45.55736	6.655649	762.2
45.557387	6.655492	762.2
45.557407	6.655334	762.2
45.557416	6.655098	762.2
45.557424	6.654861	762.2
45.557414	6.654704	762.2
45.557399	6.654553	762.2
45.55736	6.654256	762.2
45.557328	6.654111	762.2
45.557296	6.653974	762.2
45.557256	6.653837	762.2
45.557172	6.653583	762.2
45.557128	6.653463	762.2
45.557073	6.653349	762.2
45.557011	6.65324	762.2
45.556875	6.653056	762.2
45.556802	6.652969	763.2
45.556723	6.652871	763.2
45.556653	6.652777	763.2
45.556515	6.65259	763.2
45.556446	6.652487	763.2
45.556384	6.652392	763.2
45.556325	6.652296	763.2
45.55623	6.652082	763.2
45.556185	6.651969	763.2
45.556135	6.651855	763.2
45.556081	6.651735	763.2
45.55601	6.651527	763.2
45.555938	6.651319	763.2
45.555898	6.651173	763.2
45.555864	6.651015	763.2
45.555827	6.650772	763.2
45.55579	6.650529	762.2
45.555769	6.650364	762.2
45.555748	6.650196	762.2
45.555712	6.649939	761.2
45.555676	6.649683	761.2
45.555657	6.649508	761.2
45.555642	6.649337	759.8
45.555616	6.649077	759.8
45.55559	6.648818	759.8
45.555578	6.648647	758.8
45.555564	6.648477	758.8
45.555539	6.648214	758.8
45.555513	6.647951	757.6
45.555494	6.647774	757.6
45.555475	6.647595	757.6
45.555448	6.647327	756.2
45.55542	6.647059	756.2
45.555401	6.646879	756.2
45.555383	6.646703	755
45.555358	6.646434	755
45.555333	6.646165	755
45.555315	6.64599	753.6
45.555297	6.645819	753.6
45.555268	6.645568	753.6
45.555238	6.645317	752.2
45.555217	6.645153	752.2
45.555198	6.644995	752.2
45.555181	6.644778	750.8
45.555163	6.644562	750.8
45.55517	6.644427	750.8
45.555188	6.644305	749.4
45.555166	6.644073	749.4
45.555131	6.643971	749.4
45.5551	6.643859	748.2
45.555078	6.64373	748.2
45.55505	6.643528	748.2
45.555022	6.643327	748.2
45.554995	6.643187	747
45.554973	6.643043	747
45.554943	6.642818	747
45.554912	6.642594	747
45.554892	6.642455	747
45.554866	6.642312	747
45.554811	6.6421	747
45.554756	6.641888	747
45.55471	6.641756	747
45.554663	6.641622	747
45.554572	6.641362	747
45.554524	6.641241	747
45.554473	6.64112	747
45.55442	6.641006	747
45.55434	6.640835	748.2
45.554259	6.640664	748.2
45.5542	6.640549	748.2
45.554144	6.640443	748.2
45.554059	6.640261	748.2
45.553973	6.640079	749.4
45.553915	6.63996	749.4
45.553854	6.639835	749.4
45.553752	6.639616	749.4
45.553705	6.639496	749.4
45.553649	6.639365	750.6
45.553599	6.639247	750.6
45.553528	6.639072	750.6
45.553457	6.638897	750.6
45.553419	6.638775	751.6
45.553389	6.638651	751.6
45.553348	6.638393	751.6
45.553333	6.638265	751.6
45.553311	6.638128	751.6
45.553292	6.637986	752.8
45.553253	6.637687	752.8
45.553222	6.637531	752.8
45.55319	6.637379	752.8
45.553156	6.637229	752.8
45.553082	6.637012	752.8
45.553007	6.636796	752.8
45.552949	6.636665	753.8
45.552886	6.636539	753.8
45.552756	6.636313	753.8
45.552691	6.636207	753.8
45.552623	6.636109	753.8
45.552555	6.63601	753.8
45.552421	6.635803	755
45.552356	6.635705	755
45.552286	6.635606	755
45.552222	6.635511	755
45.552103	6.635316	756.2
45.552047	6.635218	756.2
45.551995	6.63512	756.2
45.55194	6.635019	756.2
45.551835	6.634815	757.4
45.551791	6.634704	757.4
45.551746	6.63459	757.4
45.551707	6.634467	757.4
45.55163	6.63421	758.4
45.551599	6.634073	758.4
45.551575	6.633933	758.4
45.551554	6.633787	758.4
45.55154	6.633557	758.4
45.551525	6.633328	759.6
45.551526	6.633172	759.6
45.551526	6.633018	759.6
45.551524	6.632787	759.6
45.551522	6.632556	759.6
45.551521	6.632405	759.6
45.551517	6.632256	759.6
45.551525	6.632037	760.6
45.551532	6.631818	760.6
45.55154	6.631672	760.6
45.551552	6.631528	760.6
45.551572	6.631319	760.6
45.551591	6.63111	760.6
45.551599	6.630977	761.6
45.551602	6.630842	761.6
45.551609	6.630574	761.6
45.551604	6.630439	761.6
45.551595	6.630303	761.6
45.551584	6.630166	761.6
45.551564	6.629956	761.6
45.551544	6.629747	762.8
45.551519	6.629611	762.8
45.551491	6.629477	762.8
45.551428	6.629217	762.8
45.55139	6.629082	762.8
45.551351	6.628957	762.8
45.551307	6.628843	762.8
45.55124	6.62866	763.8
45.551172	6.628478	763.8
45.551127	6.628363	763.8
45.551085	6.628245	763.8
45.550994	6.628015	763.8
45.550947	6.627902	763.8
45.550899	6.627794	763.8
45.55085	6.627688	765
45.550783	6.627527	765
45.550742	6.627424	765
45.550691	6.627311	765
45.550654	6.627219	765
45.550567	6.627016	765
45.550541	6.626936	766
45.550505	6.626839	766
45.550472	6.626753	766
45.550412	6.626542	766
45.550372	6.626395	766
45.550348	6.62626	766
45.550325	6.626121	766
45.550267	6.625863	766
45.550208	6.625605	766
45.550168	6.625447	765
45.550124	6.6253	765
45.55004	6.625067	765
45.549956	6.624834	765
45.549902	6.624683	765
45.549854	6.624543	763.8
45.549802	6.62432	763.8
45.54975	6.624097	763.8
45.549733	6.623949	763.8
45.54972	6.623797	763.8
45.549702	6.62357	762.6
45.549684	6.623343	762.6
45.549667	6.62319	762.6
45.549651	6.623041	762.6
45.549627	6.622817	762.6
45.549603	6.622593	762.6
45.549601	6.622435	762.6
45.549608	6.622267	762.6
45.549677	6.621976	762.6
45.549724	6.621832	762.6
45.549783	6.621701	762.6
45.549852	6.621582	762.6
45.549997	6.621355	762.6
45.550071	6.621244	761.6
45.550143	6.621131	761.6
45.55021	6.621013	761.6
45.550279	6.620804	761.6
45.550348	6.620594	761.6
45.550381	6.620449	761.6
45.550406	6.6203	761.6
45.55044	6.620082	761.6
45.550473	6.619864	761.6
45.550468	6.619718	760.4
45.550446	6.619574	760.4
45.550365	6.619381	760.4
45.550284	6.619189	760.4
45.550213	6.61908	760.4
45.550138	6.618977	760.4
45.550022	6.61881	760.4
45.549905	6.618643	760.4
45.549829	6.618527	760.4
45.549747	6.618403	759.4
45.549645	6.618214	759.4
45.549542	6.618026	759.4
45.54948	6.61788	759.4
45.549424	6.61773	759.4
45.549343	6.617494	758
45.549261	6.617259	758
45.5492	6.617103	758
45.549126	6.616955	758
45.548985	6.616765	757
45.548843	6.616575	757
45.548733	6.616476	757
45.548616	6.616378	757
45.54844	6.61626	755.8
45.548264	6.616142	755.8
45.548143	6.616058	755.8
45.548026	6.615966	754.6
45.547846	6.615834	754.6
45.547665	6.615703	754.6
45.547543	6.615626	753.4
45.547421	6.615546	753.4
45.547225	6.615481	753.4
45.547029	6.615417	753.4
45.546894	6.615421	752.2
45.54676	6.615447	752.2
45.546576	6.615549	752.2
45.546392	6.615651	752.2
45.546271	6.615712	751
45.546146	6.615757	751
45.545953	6.615757	751
45.54576	6.615757	751
45.545634	6.615715	751
45.545507	6.615664	749.6
45.545321	6.615602	749.6
45.545135	6.615541	749.6
45.54501	6.615492	748.6
45.544888	6.615441	748.6
45.544703	6.615379	748.6
45.544517	6.615318	748.6
45.544393	6.61528	747.6
45.544271	6.615239	747.6
45.544085	6.615172	747.6
45.543899	6.615105	747.6
45.543774	6.615066	747.6
45.54365	6.615019	746.4
45.543474	6.614926	746.4
45.543297	6.614833	746.4
45.543188	6.614752	746.4
45.54308	6.614661	746.4
45.542934	6.614503	745.4
45.542788	6.614345	745.4
45.5427	6.614236	745.4
45.542617	6.614116	745.4
45.542533	6.613899	744
45.542448	6.613683	744
45.542424	6.613529	744
45.542416	6.613368	744
45.542414	6.613123	742.8
45.542411	6.612879	742.8
45.542427	6.612748	742.8
45.542434	6.612598	742.8
45.542441	6.612367	741.6
45.542448	6.612135	741.6
45.542455	6.611983	741.6
45.542466	6.611834	741.6
45.542506	6.611533	741.6
45.542543	6.611391	740.4
45.542583	6.611245	740.4
45.542623	6.611097	740.4
45.542693	6.610806	740.4
45.542725	6.610663	740.4
45.54275	6.61051	740.4
45.542742	6.610308	739.2
45.5427	6.609959	739.2
45.542608	6.609785	739.2
45.542526	6.609643	739.2
45.542432	6.609509	739.2
45.542305	6.60925	739.2
45.542209	6.609104	739.2
45.542128	6.608961	739.2
45.542055	6.608823	739.2
45.541959	6.608621	739.2
45.541862	6.608419	738.2
45.541805	6.608286	738.2
45.541753	6.60815	738.2
45.541686	6.607942	738.2
45.541619	6.607734	738.2
45.541579	6.607593	738.2
45.541541	6.607454	738.2
45.541487	6.607248	738.2
45.541432	6.607042	738.2
45.541399	6.606908	737.2
45.541363	6.606773	737.2
45.541299	6.606509	737.2
45.541268	6.606378	737.2
45.541235	6.606247	737.2
45.541203	6.606114	737.2
45.541137	6.605909	737.2
45.54107	6.605705	736.2
45.541013	6.605571	736.2
45.540959	6.605445	736.2
45.540871	6.605261	736.2
45.540783	6.605078	736.2
45.540723	6.604957	736.2
45.540659	6.604842	736.2
45.540538	6.604683	736.2
45.540416	6.604524	736.2
45.54033	6.604427	735
45.540235	6.604319	735
45.540049	6.604127	735
45.539952	6.604038	735
45.539848	6.603964	733.8
45.539738	6.603898	733.8
45.539561	6.603828	733.8
45.539383	6.603758	732.2
45.539259	6.603728	732.2
45.539133	6.603704	730.6
45.538939	6.603669	730.6
45.538744	6.603634	729
45.53861	6.603611	729
45.538476	6.60359	727
45.538275	6.603559	727
45.538074	6.603528	725
45.53794	6.603502	724
45.537806	6.603478	722.8
45.537603	6.60344	721.8
45.5374	6.603402	720.6
45.537264	6.603368	719.4
45.537128	6.603331	718.2
45.536923	6.603265	717
45.536717	6.603199	715.8
45.536578	6.603149	714.4
45.536439	6.603092	713
45.536236	6.603001	711.8
45.536032	6.602911	710.4
45.535897	6.602841	709.2
45.535761	6.60277	708
45.535552	6.60265	706.8
45.535342	6.602531	705.8
45.535202	6.60244	704.6
45.535063	6.602345	703.4
45.534859	6.602196	702.2
45.534654	6.602047	700.8
45.534519	6.60194	699.6
45.534385	6.601829	698.2
45.534193	6.601649	696.6
45.534	6.601469	695.2
45.533877	6.601346	694
45.533756	6.601223	692.6
45.533576	6.601042	691.4
45.533396	6.600862	690.4
45.533276	6.600746	690.4
45.533099	6.600576	688.6
45.532922	6.600406	688.6
45.532807	6.600291	687
45.532697	6.600179	687
45.532588	6.600067	685.8
45.53243	6.599908	685.8
45.532272	6.599749	685.8
45.532173	6.599643	684.4
45.532078	6.599538	684.4
45.531939	6.599381	684.4
45.531799	6.599224	684.4
45.531706	6.599118	684.4
45.531612	6.599012	683.4
45.531479	6.598845	683.4
45.531346	6.598679	683.4
45.531259	6.598564	683.4
45.531178	6.598448	683.4
45.531061	6.59827	683.4
45.530943	6.598092	682.2
45.530869	6.597965	682.2
45.530799	6.59784	682.2
45.530692	6.597647	682.2
45.530584	6.597455	682.2
45.530516	6.59732	681
45.530453	6.597184	681
45.530364	6.596979	681
45.530274	6.596774	681
45.530218	6.596638	679.8
45.530163	6.596506	679.8
45.530086	6.59631	679.8
45.530008	6.596114	679.8
45.529962	6.595983	679.8
45.52991	6.595848	679.8
45.529814	6.595588	679.8
45.529769	6.59546	678.8
45.529721	6.595332	678.8
45.529672	6.59521	678.8
45.52958	6.594982	678.8
45.529537	6.594863	678.8
45.529498	6.594746	678.8
45.529463	6.594636	678.8
45.529389	6.59441	678.8
45.529354	6.594292	678.8
45.529319	6.594173	679.8
45.529287	6.594058	679.8
45.52923	6.593829	679.8
45.529202	6.593713	679.8
45.529174	6.593594	679.8
45.529149	6.593477	681
45.529099	6.593239	681
45.529078	6.593119	681
45.529058	6.593002	681
45.529037	6.592884	682.2
45.528996	6.592647	682.2
45.528979	6.592532	682.2
45.528968	6.59242	682.2
45.528954	6.592307	683.6
45.528936	6.592083	683.6
45.528927	6.591973	683.6
45.528923	6.591861	684.6
45.528911	6.591751	684.6
45.528893	6.591537	684.6
45.528874	6.59143	686
45.528855	6.591325	686
45.528839	6.591222	686
45.528815	6.591017	687.2
45.528821	6.590917	687.2
45.528825	6.590822	687.2
45.528827	6.590724	688.4
45.52882	6.590528	688.4
45.528815	6.590432	688.4
45.528813	6.590338	689.8
45.528811	6.590244	689.8
45.528809	6.590059	689.8
45.528807	6.589969	691
45.528805	6.589882	691
45.528805	6.589796	691
45.528803	6.589607	692.4
45.528807	6.589516	692.4
45.528809	6.589423	692.4
45.528812	6.589334	693.4
45.528815	6.589149	693.4
45.52881	6.589054	693.4
45.528801	6.58896	694.6
45.528789	6.588864	694.6
45.528783	6.588668	694.6
45.528788	6.588576	696.2
45.528789	6.588488	696.2
45.528792	6.588397	697.2
45.528798	6.588214	697.2
45.528801	6.588124	697.2
45.528801	6.588037	698.6
45.528802	6.587951	698.6
45.528801	6.587782	698.6
45.5288	6.5877	700
45.528798	6.58762	700
45.528796	6.587538	700
45.528778	6.587374	701.4
45.528767	6.587293	701.4
45.528764	6.587213	701.4
45.528758	6.587129	702.4
45.528749	6.586963	702.4
45.528744	6.586877	702.4
45.528738	6.586793	703.6
45.528729	6.58671	703.6
45.528702	6.58654	703.6
45.52869	6.58645	704.8
45.528683	6.586359	704.8
45.528674	6.586268	704.8
45.528658	6.586088	705.8
45.52865	6.585996	705.8
45.528639	6.585901	705.8
45.528628	6.585808	705.8
45.528619	6.58567	707
45.528594	6.585572	707
45.528571	6.585476	707
45.528549	6.585382	707
45.528515	6.585249	707
45.528509	6.585196	708
45.528462	6.585123	708
45.528416	6.585049	708
45.528369	6.584976	708
45.528322	6.584902	708
45.528275	6.584829	708
45.528229	6.584756	708
45.528182	6.584682	709.2
45.528135	6.584609	709.2
45.528088	6.584535	709.2
45.528042	6.584462	709.2
45.527995	6.584388	709.2
45.527948	6.584315	709.2
45.527902	6.584242	709.2
45.527855	6.584168	709.2
45.527808	6.584095	709.2
45.527761	6.584021	709.2
45.527715	6.583948	709.2
45.527668	6.583875	710.2
45.527621	6.583801	710.2
45.527574	6.583728	710.2
45.527528	6.583654	710.2
45.527481	6.583581	710.2
45.527434	6.583508	710.2
45.527387	6.583434	710.2
45.527341	6.583361	710.2
45.527294	6.583287	710.2
45.527247	6.583214	710.2
45.527201	6.583141	710.2
45.527154	6.583067	710.2
45.527107	6.582994	710.2
45.52706	6.58292	710.2
45.527014	6.582847	710.2
45.526967	6.582773	709
45.52692	6.5827	709
45.526873	6.582627	709
45.526827	6.582553	709
45.52678	6.58248	709
45.526733	6.582406	707.8
45.526686	6.582333	707.8
45.52664	6.58226	707.8
45.526593	6.582186	707.8
45.526546	6.582113	706.8
45.5265	6.582039	706.8
45.526453	6.581966	706.8
45.526406	6.581893	706.8
45.526359	6.581819	705.8
45.526313	6.581746	705.8
45.526266	6.581672	705.8
45.526219	6.581599	705.8
45.526172	6.581526	705.8
45.526126	6.581452	704.6
45.526079	6.581379	704.6
45.526032	6.581305	704.6
45.525985	6.581232	704.6
45.525939	6.581159	703.6
45.525892	6.581085	703.6
45.525845	6.581012	703.6
45.525799	6.580938	703.6
45.525752	6.580865	702.4
45.525705	6.580791	702.4
45.525658	6.580718	702.4
45.525612	6.580645	702.4
45.525565	6.580571	701.2
45.525518	6.580498	701.2
45.525471	6.580424	701.2
45.525425	6.580351	701.2
45.525378	6.580278	700.2
45.525331	6.580204	700.2
45.525284	6.580131	700.2
45.525238	6.580057	700.2
45.525191	6.579984	700.2
45.525144	6.579911	699
45.525098	6.579837	699
45.525051	6.579764	699
45.525004	6.57969	699
45.524957	6.579617	697.8
45.524911	6.579544	697.8
45.524864	6.57947	697.8
45.524817	6.579397	697.8
45.52477	6.579323	696.6
45.524724	6.57925	696.6
45.524677	6.579177	696.6
45.52463	6.579103	696.6
45.524583	6.57903	695.6
45.524537	6.578956	695.6
45.52449	6.578883	695.6
45.524443	6.57881	695.6
45.524397	6.578736	695.6
45.52435	6.578663	694.4
45.524303	6.578589	694.4
45.524256	6.578516	694.4
45.52421	6.578443	694.4
45.524163	6.578369	693.4
45.524116	6.578296	693.4
45.524069	6.578222	693.4
45.524023	6.578149	693.4
45.523976	6.578076	692.4
45.523929	6.578002	692.4
45.523882	6.577929	692.4
45.523836	6.577855	691.4
45.523789	6.577782	691.4
45.519068	6.570369	691.4
45.518908	6.570204	690.2
45.518747	6.57004	690.2
45.518642	6.569934	690.2
45.518538	6.569828	690.2
45.518374	6.569706	689
45.518209	6.569584	689
45.518089	6.56952	689
45.517964	6.569458	688
45.517781	6.569387	688
45.517598	6.569317	688
45.51748	6.569265	686.8
45.517359	6.569204	686.8
45.517182	6.569097	686.8
45.517005	6.568991	685.8
45.516887	6.568914	685.8
45.516771	6.568841	685.8
45.516596	6.568721	684.8
45.51642	6.568601	684.8
45.516303	6.568523	683.6
45.516183	6.568447	683.6
45.516002	6.568347	682.4
45.51582	6.568247	682.4
45.515699	6.568189	682.4
45.515576	6.568134	681.2
45.5154	6.568036	681.2
45.515223	6.567938	681.2
45.515109	6.567866	680
45.514994	6.567794	680
45.51482	6.567686	680
45.514646	6.567578	680
45.514528	6.567508	679
45.514412	6.567434	679
45.514238	6.567322	679
45.514063	6.567211	679
45.513947	6.567138	679
45.513828	6.567057	679
45.513654	6.566935	678
45.513479	6.566813	678
45.513362	6.566734	678
45.513246	6.566657	678
45.513072	6.566537	678
45.512897	6.566417	678
45.512781	6.566339	676.8
45.512659	6.566252	676.8
45.512472	6.56612	676.8
45.512285	6.565988	675.8
45.51216	6.565893	675.8
45.512029	6.5658	675.8
45.511833	6.56568	674.2
45.511636	6.56556	674.2
45.511507	6.565487	673
45.511375	6.565412	673
45.511181	6.56534	671.6
45.510987	6.565269	671.6
45.510875	6.565287	670
45.51074	6.565283	670
45.510587	6.565269	668.2
45.510452	6.565268	668.2
45.510317	6.565268	666.2
45.510182	6.565267	666.2
45.510047	6.565267	664.4
45.509506	6.565265	664.4
45.509351	6.565262	662.4
45.509185	6.565239	662.4
45.508963	6.565229	660.6
45.50874	6.56522	660.6
45.508589	6.565191	658.6
45.508441	6.565153	658.6
45.508226	6.565063	656.8
45.50801	6.564974	656.8
45.507874	6.564892	654.6
45.507741	6.5648	653.6
45.507554	6.564636	652.6
45.507366	6.564472	651.4
45.507245	6.564359	650.4
